forecast_date,target,target_end_date,location,type,quantile,value
2021-01-11,1 wk ahead inc death,2021-01-16,01,quantile,0.01,181
2021-01-11,1 wk ahead inc death,2021-01-16,02,quantile,0.01,3
2021-01-11,1 wk ahead inc death,2021-01-16,60,quantile,0.01,0
2021-01-11,1 wk ahead inc death,2021-01-16,04,quantile,0.01,512
2021-01-11,1 wk ahead inc death,2021-01-16,05,quantile,0.01,205
2021-01-11,1 wk ahead inc death,2021-01-16,06,quantile,0.01,2037
2021-01-11,1 wk ahead inc death,2021-01-16,08,quantile,0.01,139
2021-01-11,1 wk ahead inc death,2021-01-16,09,quantile,0.01,113
2021-01-11,1 wk ahead inc death,2021-01-16,10,quantile,0.01,17
2021-01-11,1 wk ahead inc death,2021-01-16,11,quantile,0.01,16
2021-01-11,1 wk ahead inc death,2021-01-16,12,quantile,0.01,639
2021-01-11,1 wk ahead inc death,2021-01-16,13,quantile,0.01,243
2021-01-11,1 wk ahead inc death,2021-01-16,66,quantile,0.01,0
2021-01-11,1 wk ahead inc death,2021-01-16,15,quantile,0.01,3
2021-01-11,1 wk ahead inc death,2021-01-16,16,quantile,0.01,43
2021-01-11,1 wk ahead inc death,2021-01-16,17,quantile,0.01,611
2021-01-11,1 wk ahead inc death,2021-01-16,18,quantile,0.01,342
2021-01-11,1 wk ahead inc death,2021-01-16,19,quantile,0.01,105
2021-01-11,1 wk ahead inc death,2021-01-16,20,quantile,0.01,103
2021-01-11,1 wk ahead inc death,2021-01-16,21,quantile,0.01,111
2021-01-11,1 wk ahead inc death,2021-01-16,22,quantile,0.01,178
2021-01-11,1 wk ahead inc death,2021-01-16,23,quantile,0.01,23
2021-01-11,1 wk ahead inc death,2021-01-16,24,quantile,0.01,208
2021-01-11,1 wk ahead inc death,2021-01-16,25,quantile,0.01,368
2021-01-11,1 wk ahead inc death,2021-01-16,26,quantile,0.01,323
2021-01-11,1 wk ahead inc death,2021-01-16,27,quantile,0.01,171
2021-01-11,1 wk ahead inc death,2021-01-16,28,quantile,0.01,160
2021-01-11,1 wk ahead inc death,2021-01-16,29,quantile,0.01,191
2021-01-11,1 wk ahead inc death,2021-01-16,30,quantile,0.01,25
2021-01-11,1 wk ahead inc death,2021-01-16,31,quantile,0.01,45
2021-01-11,1 wk ahead inc death,2021-01-16,32,quantile,0.01,142
2021-01-11,1 wk ahead inc death,2021-01-16,33,quantile,0.01,40
2021-01-11,1 wk ahead inc death,2021-01-16,34,quantile,0.01,339
2021-01-11,1 wk ahead inc death,2021-01-16,35,quantile,0.01,124
2021-01-11,1 wk ahead inc death,2021-01-16,36,quantile,0.01,796
2021-01-11,1 wk ahead inc death,2021-01-16,37,quantile,0.01,360
2021-01-11,1 wk ahead inc death,2021-01-16,38,quantile,0.01,13
2021-01-11,1 wk ahead inc death,2021-01-16,69,quantile,0.01,0
2021-01-11,1 wk ahead inc death,2021-01-16,39,quantile,0.01,321
2021-01-11,1 wk ahead inc death,2021-01-16,40,quantile,0.01,128
2021-01-11,1 wk ahead inc death,2021-01-16,41,quantile,0.01,54
2021-01-11,1 wk ahead inc death,2021-01-16,42,quantile,0.01,844
2021-01-11,1 wk ahead inc death,2021-01-16,72,quantile,0.01,46
2021-01-11,1 wk ahead inc death,2021-01-16,44,quantile,0.01,39
2021-01-11,1 wk ahead inc death,2021-01-16,45,quantile,0.01,234
2021-01-11,1 wk ahead inc death,2021-01-16,46,quantile,0.01,30
2021-01-11,1 wk ahead inc death,2021-01-16,47,quantile,0.01,414
2021-01-11,1 wk ahead inc death,2021-01-16,48,quantile,0.01,1210
2021-01-11,1 wk ahead inc death,2021-01-16,49,quantile,0.01,39
2021-01-11,1 wk ahead inc death,2021-01-16,50,quantile,0.01,6
2021-01-11,1 wk ahead inc death,2021-01-16,78,quantile,0.01,0
2021-01-11,1 wk ahead inc death,2021-01-16,51,quantile,0.01,170
2021-01-11,1 wk ahead inc death,2021-01-16,53,quantile,0.01,98
2021-01-11,1 wk ahead inc death,2021-01-16,54,quantile,0.01,97
2021-01-11,1 wk ahead inc death,2021-01-16,55,quantile,0.01,148
2021-01-11,1 wk ahead inc death,2021-01-16,56,quantile,0.01,10
2021-01-11,2 wk ahead inc death,2021-01-23,01,quantile,0.01,171
2021-01-11,2 wk ahead inc death,2021-01-23,02,quantile,0.01,3
2021-01-11,2 wk ahead inc death,2021-01-23,60,quantile,0.01,0
2021-01-11,2 wk ahead inc death,2021-01-23,04,quantile,0.01,557
2021-01-11,2 wk ahead inc death,2021-01-23,05,quantile,0.01,192
2021-01-11,2 wk ahead inc death,2021-01-23,06,quantile,0.01,2060
2021-01-11,2 wk ahead inc death,2021-01-23,08,quantile,0.01,123
2021-01-11,2 wk ahead inc death,2021-01-23,09,quantile,0.01,97
2021-01-11,2 wk ahead inc death,2021-01-23,10,quantile,0.01,17
2021-01-11,2 wk ahead inc death,2021-01-23,11,quantile,0.01,14
2021-01-11,2 wk ahead inc death,2021-01-23,12,quantile,0.01,678
2021-01-11,2 wk ahead inc death,2021-01-23,13,quantile,0.01,254
2021-01-11,2 wk ahead inc death,2021-01-23,66,quantile,0.01,0
2021-01-11,2 wk ahead inc death,2021-01-23,15,quantile,0.01,4
2021-01-11,2 wk ahead inc death,2021-01-23,16,quantile,0.01,36
2021-01-11,2 wk ahead inc death,2021-01-23,17,quantile,0.01,550
2021-01-11,2 wk ahead inc death,2021-01-23,18,quantile,0.01,321
2021-01-11,2 wk ahead inc death,2021-01-23,19,quantile,0.01,89
2021-01-11,2 wk ahead inc death,2021-01-23,20,quantile,0.01,95
