forecast_date,target,target_end_date,location,type,quantile,value
2020-11-02,1 wk ahead inc death,2020-11-07,01,quantile,0.01,62
2020-11-02,1 wk ahead inc death,2020-11-07,02,quantile,0.01,4
2020-11-02,1 wk ahead inc death,2020-11-07,60,quantile,0.01,0
2020-11-02,1 wk ahead inc death,2020-11-07,04,quantile,0.01,55
2020-11-02,1 wk ahead inc death,2020-11-07,05,quantile,0.01,104
2020-11-02,1 wk ahead inc death,2020-11-07,06,quantile,0.01,245
2020-11-02,1 wk ahead inc death,2020-11-07,08,quantile,0.01,53
2020-11-02,1 wk ahead inc death,2020-11-07,09,quantile,0.01,19
2020-11-02,1 wk ahead inc death,2020-11-07,10,quantile,0.01,6
2020-11-02,1 wk ahead inc death,2020-11-07,11,quantile,0.01,1
2020-11-02,1 wk ahead inc death,2020-11-07,12,quantile,0.01,303
2020-11-02,1 wk ahead inc death,2020-11-07,13,quantile,0.01,119
2020-11-02,1 wk ahead inc death,2020-11-07,66,quantile,0.01,2
2020-11-02,1 wk ahead inc death,2020-11-07,15,quantile,0.01,4
2020-11-02,1 wk ahead inc death,2020-11-07,16,quantile,0.01,31
2020-11-02,1 wk ahead inc death,2020-11-07,17,quantile,0.01,273
2020-11-02,1 wk ahead inc death,2020-11-07,18,quantile,0.01,194
2020-11-02,1 wk ahead inc death,2020-11-07,19,quantile,0.01,68
2020-11-02,1 wk ahead inc death,2020-11-07,20,quantile,0.01,49
2020-11-02,1 wk ahead inc death,2020-11-07,21,quantile,0.01,60
2020-11-02,1 wk ahead inc death,2020-11-07,22,quantile,0.01,59
2020-11-02,1 wk ahead inc death,2020-11-07,23,quantile,0.01,0
2020-11-02,1 wk ahead inc death,2020-11-07,24,quantile,0.01,39
2020-11-02,1 wk ahead inc death,2020-11-07,25,quantile,0.01,118
2020-11-02,1 wk ahead inc death,2020-11-07,26,quantile,0.01,116
2020-11-02,1 wk ahead inc death,2020-11-07,27,quantile,0.01,101
2020-11-02,1 wk ahead inc death,2020-11-07,28,quantile,0.01,59
2020-11-02,1 wk ahead inc death,2020-11-07,29,quantile,0.01,130
