forecast_date,target,target_end_date,location,type,quantile,value
2020-11-23,1 wk ahead inc death,2020-11-28,01,quantile,0.01,103
2020-11-23,1 wk ahead inc death,2020-11-28,02,quantile,0.01,3
2020-11-23,1 wk ahead inc death,2020-11-28,60,quantile,0.01,0
2020-11-23,1 wk ahead inc death,2020-11-28,04,quantile,0.01,106
2020-11-23,1 wk ahead inc death,2020-11-28,05,quantile,0.01,88
2020-11-23,1 wk ahead inc death,2020-11-28,06,quantile,0.01,337
2020-11-23,1 wk ahead inc death,2020-11-28,08,quantile,0.01,178
2020-11-23,1 wk ahead inc death,2020-11-28,09,quantile,0.01,68
2020-11-23,1 wk ahead inc death,2020-11-28,10,quantile,0.01,7
2020-11-23,1 wk ahead inc death,2020-11-28,11,quantile,0.01,3
2020-11-23,1 wk ahead inc death,2020-11-28,12,quantile,0.01,324
2020-11-23,1 wk ahead inc death,2020-11-28,13,quantile,0.01,246
2020-11-23,1 wk ahead inc death,2020-11-28,66,quantile,0.01,2
2020-11-23,1 wk ahead inc death,2020-11-28,15,quantile,0.01,1
2020-11-23,1 wk ahead inc death,2020-11-28,16,quantile,0.01,47
2020-11-23,1 wk ahead inc death,2020-11-28,17,quantile,0.01,740
2020-11-23,1 wk ahead inc death,2020-11-28,18,quantile,0.01,355
2020-11-23,1 wk ahead inc death,2020-11-28,19,quantile,0.01,160
2020-11-23,1 wk ahead inc death,2020-11-28,20,quantile,0.01,87
2020-11-23,1 wk ahead inc death,2020-11-28,21,quantile,0.01,94
2020-11-23,1 wk ahead inc death,2020-11-28,22,quantile,0.01,81
2020-11-23,1 wk ahead inc death,2020-11-28,23,quantile,0.01,6
2020-11-23,1 wk ahead inc death,2020-11-28,24,quantile,0.01,104
2020-11-23,1 wk ahead inc death,2020-11-28,25,quantile,0.01,156
2020-11-23,1 wk ahead inc death,2020-11-28,26,quantile,0.01,375
2020-11-23,1 wk ahead inc death,2020-11-28,27,quantile,0.01,313
2020-11-23,1 wk ahead inc death,2020-11-28,28,quantile,0.01,82
2020-11-23,1 wk ahead inc death,2020-11-28,29,quantile,0.01,139
2020-11-23,1 wk ahead inc death,2020-11-28,30,quantile,0.01,43
2020-11-23,1 wk ahead inc death,2020-11-28,31,quantile,0.01,72
2020-11-23,1 wk ahead inc death,2020-11-28,32,quantile,0.01,64
2020-11-23,1 wk ahead inc death,2020-11-28,33,quantile,0.01,8
2020-11-23,1 wk ahead inc death,2020-11-28,34,quantile,0.01,148
2020-11-23,1 wk ahead inc death,2020-11-28,35,quantile,0.01,141
2020-11-23,1 wk ahead inc death,2020-11-28,36,quantile,0.01,165
2020-11-23,1 wk ahead inc death,2020-11-28,37,quantile,0.01,146
2020-11-23,1 wk ahead inc death,2020-11-28,38,quantile,0.01,78
2020-11-23,1 wk ahead inc death,2020-11-28,69,quantile,0.01,0
2020-11-23,1 wk ahead inc death,2020-11-28,39,quantile,0.01,243
2020-11-23,1 wk ahead inc death,2020-11-28,40,quantile,0.01,89
2020-11-23,1 wk ahead inc death,2020-11-28,41,quantile,0.01,37
2020-11-23,1 wk ahead inc death,2020-11-28,42,quantile,0.01,357
2020-11-23,1 wk ahead inc death,2020-11-28,72,quantile,0.01,40
2020-11-23,1 wk ahead inc death,2020-11-28,44,quantile,0.01,18
2020-11-23,1 wk ahead inc death,2020-11-28,45,quantile,0.01,80
2020-11-23,1 wk ahead inc death,2020-11-28,46,quantile,0.01,102
2020-11-23,1 wk ahead inc death,2020-11-28,47,quantile,0.01,203
2020-11-23,1 wk ahead inc death,2020-11-28,48,quantile,0.01,765
2020-11-23,1 wk ahead inc death,2020-11-28,49,quantile,0.01,60
2020-11-23,1 wk ahead inc death,2020-11-28,50,quantile,0.01,0
2020-11-23,1 wk ahead inc death,2020-11-28,78,quantile,0.01,0
2020-11-23,1 wk ahead inc death,2020-11-28,51,quantile,0.01,67
2020-11-23,1 wk ahead inc death,2020-11-28,53,quantile,0.01,58
2020-11-23,1 wk ahead inc death,2020-11-28,54,quantile,0.01,54
2020-11-23,1 wk ahead inc death,2020-11-28,55,quantile,0.01,256
2020-11-23,1 wk ahead inc death,2020-11-28,56,quantile,0.01,18
2020-11-23,2 wk ahead inc death,2020-12-05,01,quantile,0.01,102
2020-11-23,2 wk ahead inc death,2020-12-05,02,quantile,0.01,3
2020-11-23,2 wk ahead inc death,2020-12-05,60,quantile,0.01,0
2020-11-23,2 wk ahead inc death,2020-12-05,04,quantile,0.01,134
2020-11-23,2 wk ahead inc death,2020-12-05,05,quantile,0.01,90
2020-11-23,2 wk ahead inc death,2020-12-05,06,quantile,0.01,382
2020-11-23,2 wk ahead inc death,2020-12-05,08,quantile,0.01,213
2020-11-23,2 wk ahead inc death,2020-12-05,09,quantile,0.01,84
2020-11-23,2 wk ahead inc death,2020-12-05,10,quantile,0.01,9
2020-11-23,2 wk ahead inc death,2020-12-05,11,quantile,0.01,4
2020-11-23,2 wk ahead inc death,2020-12-05,12,quantile,0.01,348
2020-11-23,2 wk ahead inc death,2020-12-05,13,quantile,0.01,283
2020-11-23,2 wk ahead inc death,2020-12-05,66,quantile,0.01,2
2020-11-23,2 wk ahead inc death,2020-12-05,15,quantile,0.01,1
2020-11-23,2 wk ahead inc death,2020-12-05,16,quantile,0.01,47
2020-11-23,2 wk ahead inc death,2020-12-05,17,quantile,0.01,824
2020-11-23,2 wk ahead inc death,2020-12-05,18,quantile,0.01,410
2020-11-23,2 wk ahead inc death,2020-12-05,19,quantile,0.01,183
2020-11-23,2 wk ahead inc death,2020-12-05,20,quantile,0.01,95
2020-11-23,2 wk ahead inc death,2020-12-05,21,quantile,0.01,101
2020-11-23,2 wk ahead inc death,2020-12-05,22,quantile,0.01,97
2020-11-23,2 wk ahead inc death,2020-12-05,23,quantile,0.01,7
2020-11-23,2 wk ahead inc death,2020-12-05,24,quantile,0.01,121
2020-11-23,2 wk ahead inc death,2020-12-05,25,quantile,0.01,180
2020-11-23,2 wk ahead inc death,2020-12-05,26,quantile,0.01,433
2020-11-23,2 wk ahead inc death,2020-12-05,27,quantile,0.01,364
2020-11-23,2 wk ahead inc death,2020-12-05,28,quantile,0.01,83
2020-11-23,2 wk ahead inc death,2020-12-05,29,quantile,0.01,157
2020-11-23,2 wk ahead inc death,2020-12-05,30,quantile,0.01,45
2020-11-23,2 wk ahead inc death,2020-12-05,31,quantile,0.01,80
2020-11-23,2 wk ahead inc death,2020-12-05,32,quantile,0.01,71
2020-11-23,2 wk ahead inc death,2020-12-05,33,quantile,0.01,11
2020-11-23,2 wk ahead inc death,2020-12-05,34,quantile,0.01,172
2020-11-23,2 wk ahead inc death,2020-12-05,35,quantile,0.01,161
2020-11-23,2 wk ahead inc death,2020-12-05,36,quantile,0.01,195
2020-11-23,2 wk ahead inc death,2020-12-05,37,quantile,0.01,150
2020-11-23,2 wk ahead inc death,2020-12-05,38,quantile,0.01,80
2020-11-23,2 wk ahead inc death,2020-12-05,69,quantile,0.01,0
2020-11-23,2 wk ahead inc death,2020-12-05,39,quantile,0.01,290
2020-11-23,2 wk ahead inc death,2020-12-05,40,quantile,0.01,99
2020-11-23,2 wk ahead inc death,2020-12-05,41,quantile,0.01,43
2020-11-23,2 wk ahead inc death,2020-12-05,42,quantile,0.01,430
2020-11-23,2 wk ahead inc death,2020-12-05,72,quantile,0.01,40
2020-11-23,2 wk ahead inc death,2020-12-05,44,quantile,0.01,21
2020-11-23,2 wk ahead inc death,2020-12-05,45,quantile,0.01,80
2020-11-23,2 wk ahead inc death,2020-12-05,46,quantile,0.01,103
2020-11-23,2 wk ahead inc death,2020-12-05,47,quantile,0.01,204
2020-11-23,2 wk ahead inc death,2020-12-05,48,quantile,0.01,809
2020-11-23,2 wk ahead inc death,2020-12-05,49,quantile,0.01,68
2020-11-23,2 wk ahead inc death,2020-12-05,50,quantile,0.01,0
2020-11-23,2 wk ahead inc death,2020-12-05,78,quantile,0.01,0
2020-11-23,2 wk ahead inc death,2020-12-05,51,quantile,0.01,75
2020-11-23,2 wk ahead inc death,2020-12-05,53,quantile,0.01,62
2020-11-23,2 wk ahead inc death,2020-12-05,54,quantile,0.01,61
2020-11-23,2 wk ahead inc death,2020-12-05,55,quantile,0.01,270
2020-11-23,2 wk ahead inc death,2020-12-05,56,quantile,0.01,21
2020-11-23,3 wk ahead inc death,2020-12-12,01,quantile,0.01,104
2020-11-23,3 wk ahead inc death,2020-12-12,02,quantile,0.01,3
2020-11-23,3 wk ahead inc death,2020-12-12,60,quantile,0.01,0
2020-11-23,3 wk ahead inc death,2020-12-12,04,quantile,0.01,152
2020-11-23,3 wk ahead inc death,2020-12-12,05,quantile,0.01,83
2020-11-23,3 wk ahead inc death,2020-12-12,06,quantile,0.01,450
2020-11-23,3 wk ahead inc death,2020-12-12,08,quantile,0.01,221
2020-11-23,3 wk ahead inc death,2020-12-12,09,quantile,0.01,83
2020-11-23,3 wk ahead inc death,2020-12-12,10,quantile,0.01,11
2020-11-23,3 wk ahead inc death,2020-12-12,11,quantile,0.01,5
2020-11-23,3 wk ahead inc death,2020-12-12,12,quantile,0.01,370
2020-11-23,3 wk ahead inc death,2020-12-12,13,quantile,0.01,301
2020-11-23,3 wk ahead inc death,2020-12-12,66,quantile,0.01,1
2020-11-23,3 wk ahead inc death,2020-12-12,15,quantile,0.01,2
2020-11-23,3 wk ahead inc death,2020-12-12,16,quantile,0.01,44
2020-11-23,3 wk ahead inc death,2020-12-12,17,quantile,0.01,816
2020-11-23,3 wk ahead inc death,2020-12-12,18,quantile,0.01,424
2020-11-23,3 wk ahead inc death,2020-12-12,19,quantile,0.01,178
2020-11-23,3 wk ahead inc death,2020-12-12,20,quantile,0.01,97
2020-11-23,3 wk ahead inc death,2020-12-12,21,quantile,0.01,106
2020-11-23,3 wk ahead inc death,2020-12-12,22,quantile,0.01,112
2020-11-23,3 wk ahead inc death,2020-12-12,23,quantile,0.01,8
2020-11-23,3 wk ahead inc death,2020-12-12,24,quantile,0.01,134
2020-11-23,3 wk ahead inc death,2020-12-12,25,quantile,0.01,189
2020-11-23,3 wk ahead inc death,2020-12-12,26,quantile,0.01,472
2020-11-23,3 wk ahead inc death,2020-12-12,27,quantile,0.01,381
2020-11-23,3 wk ahead inc death,2020-12-12,28,quantile,0.01,81
2020-11-23,3 wk ahead inc death,2020-12-12,29,quantile,0.01,165
2020-11-23,3 wk ahead inc death,2020-12-12,30,quantile,0.01,47
2020-11-23,3 wk ahead inc death,2020-12-12,31,quantile,0.01,82
2020-11-23,3 wk ahead inc death,2020-12-12,32,quantile,0.01,75
2020-11-23,3 wk ahead inc death,2020-12-12,33,quantile,0.01,13
2020-11-23,3 wk ahead inc death,2020-12-12,34,quantile,0.01,199
2020-11-23,3 wk ahead inc death,2020-12-12,35,quantile,0.01,173
2020-11-23,3 wk ahead inc death,2020-12-12,36,quantile,0.01,217
2020-11-23,3 wk ahead inc death,2020-12-12,37,quantile,0.01,152
2020-11-23,3 wk ahead inc death,2020-12-12,38,quantile,0.01,76
2020-11-23,3 wk ahead inc death,2020-12-12,69,quantile,0.01,0
2020-11-23,3 wk ahead inc death,2020-12-12,39,quantile,0.01,317
2020-11-23,3 wk ahead inc death,2020-12-12,40,quantile,0.01,105
2020-11-23,3 wk ahead inc death,2020-12-12,41,quantile,0.01,46
2020-11-23,3 wk ahead inc death,2020-12-12,42,quantile,0.01,473
2020-11-23,3 wk ahead inc death,2020-12-12,72,quantile,0.01,41
2020-11-23,3 wk ahead inc death,2020-12-12,44,quantile,0.01,23
2020-11-23,3 wk ahead inc death,2020-12-12,45,quantile,0.01,78
2020-11-23,3 wk ahead inc death,2020-12-12,46,quantile,0.01,106
2020-11-23,3 wk ahead inc death,2020-12-12,47,quantile,0.01,201
2020-11-23,3 wk ahead inc death,2020-12-12,48,quantile,0.01,804
2020-11-23,3 wk ahead inc death,2020-12-12,49,quantile,0.01,71
2020-11-23,3 wk ahead inc death,2020-12-12,50,quantile,0.01,1
2020-11-23,3 wk ahead inc death,2020-12-12,78,quantile,0.01,0
2020-11-23,3 wk ahead inc death,2020-12-12,51,quantile,0.01,79
2020-11-23,3 wk ahead inc death,2020-12-12,53,quantile,0.01,61
2020-11-23,3 wk ahead inc death,2020-12-12,54,quantile,0.01,63
2020-11-23,3 wk ahead inc death,2020-12-12,55,quantile,0.01,259
2020-11-23,3 wk ahead inc death,2020-12-12,56,quantile,0.01,23
2020-11-23,4 wk ahead inc death,2020-12-19,01,quantile,0.01,102
2020-11-23,4 wk ahead inc death,2020-12-19,02,quantile,0.01,3
2020-11-23,4 wk ahead inc death,2020-12-19,60,quantile,0.01,0
2020-11-23,4 wk ahead inc death,2020-12-19,04,quantile,0.01,164
2020-11-23,4 wk ahead inc death,2020-12-19,05,quantile,0.01,76
2020-11-23,4 wk ahead inc death,2020-12-19,06,quantile,0.01,475
2020-11-23,4 wk ahead inc death,2020-12-19,08,quantile,0.01,199
2020-11-23,4 wk ahead inc death,2020-12-19,09,quantile,0.01,75
2020-11-23,4 wk ahead inc death,2020-12-19,10,quantile,0.01,13
2020-11-23,4 wk ahead inc death,2020-12-19,11,quantile,0.01,7
2020-11-23,4 wk ahead inc death,2020-12-19,12,quantile,0.01,380
2020-11-23,4 wk ahead inc death,2020-12-19,13,quantile,0.01,280
2020-11-23,4 wk ahead inc death,2020-12-19,66,quantile,0.01,1
2020-11-23,4 wk ahead inc death,2020-12-19,15,quantile,0.01,2
2020-11-23,4 wk ahead inc death,2020-12-19,16,quantile,0.01,41
2020-11-23,4 wk ahead inc death,2020-12-19,17,quantile,0.01,755
2020-11-23,4 wk ahead inc death,2020-12-19,18,quantile,0.01,400
2020-11-23,4 wk ahead inc death,2020-12-19,19,quantile,0.01,156
2020-11-23,4 wk ahead inc death,2020-12-19,20,quantile,0.01,87
2020-11-23,4 wk ahead inc death,2020-12-19,21,quantile,0.01,103
2020-11-23,4 wk ahead inc death,2020-12-19,22,quantile,0.01,120
2020-11-23,4 wk ahead inc death,2020-12-19,23,quantile,0.01,7
2020-11-23,4 wk ahead inc death,2020-12-19,24,quantile,0.01,134
2020-11-23,4 wk ahead inc death,2020-12-19,25,quantile,0.01,181
2020-11-23,4 wk ahead inc death,2020-12-19,26,quantile,0.01,434
2020-11-23,4 wk ahead inc death,2020-12-19,27,quantile,0.01,355
2020-11-23,4 wk ahead inc death,2020-12-19,28,quantile,0.01,76
2020-11-23,4 wk ahead inc death,2020-12-19,29,quantile,0.01,160
2020-11-23,4 wk ahead inc death,2020-12-19,30,quantile,0.01,43
2020-11-23,4 wk ahead inc death,2020-12-19,31,quantile,0.01,75
2020-11-23,4 wk ahead inc death,2020-12-19,32,quantile,0.01,75
2020-11-23,4 wk ahead inc death,2020-12-19,33,quantile,0.01,14
2020-11-23,4 wk ahead inc death,2020-12-19,34,quantile,0.01,204
2020-11-23,4 wk ahead inc death,2020-12-19,35,quantile,0.01,177
2020-11-23,4 wk ahead inc death,2020-12-19,36,quantile,0.01,225
2020-11-23,4 wk ahead inc death,2020-12-19,37,quantile,0.01,153
2020-11-23,4 wk ahead inc death,2020-12-19,38,quantile,0.01,68
2020-11-23,4 wk ahead inc death,2020-12-19,69,quantile,0.01,0
2020-11-23,4 wk ahead inc death,2020-12-19,39,quantile,0.01,326
2020-11-23,4 wk ahead inc death,2020-12-19,40,quantile,0.01,106
2020-11-23,4 wk ahead inc death,2020-12-19,41,quantile,0.01,52
2020-11-23,4 wk ahead inc death,2020-12-19,42,quantile,0.01,491
2020-11-23,4 wk ahead inc death,2020-12-19,72,quantile,0.01,43
2020-11-23,4 wk ahead inc death,2020-12-19,44,quantile,0.01,22
2020-11-23,4 wk ahead inc death,2020-12-19,45,quantile,0.01,76
2020-11-23,4 wk ahead inc death,2020-12-19,46,quantile,0.01,101
2020-11-23,4 wk ahead inc death,2020-12-19,47,quantile,0.01,185
2020-11-23,4 wk ahead inc death,2020-12-19,48,quantile,0.01,771
2020-11-23,4 wk ahead inc death,2020-12-19,49,quantile,0.01,68
2020-11-23,4 wk ahead inc death,2020-12-19,50,quantile,0.01,1
2020-11-23,4 wk ahead inc death,2020-12-19,78,quantile,0.01,0
2020-11-23,4 wk ahead inc death,2020-12-19,51,quantile,0.01,80
2020-11-23,4 wk ahead inc death,2020-12-19,53,quantile,0.01,61
2020-11-23,4 wk ahead inc death,2020-12-19,54,quantile,0.01,64
2020-11-23,4 wk ahead inc death,2020-12-19,55,quantile,0.01,238
2020-11-23,4 wk ahead inc death,2020-12-19,56,quantile,0.01,21
2020-11-23,1 wk ahead inc death,2020-11-28,01,quantile,0.025,117
2020-11-23,1 wk ahead inc death,2020-11-28,02,quantile,0.025,5
2020-11-23,1 wk ahead inc death,2020-11-28,60,quantile,0.025,0
2020-11-23,1 wk ahead inc death,2020-11-28,04,quantile,0.025,129
2020-11-23,1 wk ahead inc death,2020-11-28,05,quantile,0.025,119
2020-11-23,1 wk ahead inc death,2020-11-28,06,quantile,0.025,368
2020-11-23,1 wk ahead inc death,2020-11-28,08,quantile,0.025,193
2020-11-23,1 wk ahead inc death,2020-11-28,09,quantile,0.025,73
2020-11-23,1 wk ahead inc death,2020-11-28,10,quantile,0.025,9
2020-11-23,1 wk ahead inc death,2020-11-28,11,quantile,0.025,4
2020-11-23,1 wk ahead inc death,2020-11-28,12,quantile,0.025,361
2020-11-23,1 wk ahead inc death,2020-11-28,13,quantile,0.025,265
2020-11-23,1 wk ahead inc death,2020-11-28,66,quantile,0.025,3
2020-11-23,1 wk ahead inc death,2020-11-28,15,quantile,0.025,2
2020-11-23,1 wk ahead inc death,2020-11-28,16,quantile,0.025,56
2020-11-23,1 wk ahead inc death,2020-11-28,17,quantile,0.025,779
2020-11-23,1 wk ahead inc death,2020-11-28,18,quantile,0.025,377
2020-11-23,1 wk ahead inc death,2020-11-28,19,quantile,0.025,172
2020-11-23,1 wk ahead inc death,2020-11-28,20,quantile,0.025,94
2020-11-23,1 wk ahead inc death,2020-11-28,21,quantile,0.025,99
2020-11-23,1 wk ahead inc death,2020-11-28,22,quantile,0.025,91
2020-11-23,1 wk ahead inc death,2020-11-28,23,quantile,0.025,8
2020-11-23,1 wk ahead inc death,2020-11-28,24,quantile,0.025,115
2020-11-23,1 wk ahead inc death,2020-11-28,25,quantile,0.025,165
2020-11-23,1 wk ahead inc death,2020-11-28,26,quantile,0.025,420
2020-11-23,1 wk ahead inc death,2020-11-28,27,quantile,0.025,333
2020-11-23,1 wk ahead inc death,2020-11-28,28,quantile,0.025,90
2020-11-23,1 wk ahead inc death,2020-11-28,29,quantile,0.025,154
2020-11-23,1 wk ahead inc death,2020-11-28,30,quantile,0.025,59
2020-11-23,1 wk ahead inc death,2020-11-28,31,quantile,0.025,79
2020-11-23,1 wk ahead inc death,2020-11-28,32,quantile,0.025,71
2020-11-23,1 wk ahead inc death,2020-11-28,33,quantile,0.025,9
2020-11-23,1 wk ahead inc death,2020-11-28,34,quantile,0.025,158
2020-11-23,1 wk ahead inc death,2020-11-28,35,quantile,0.025,148
2020-11-23,1 wk ahead inc death,2020-11-28,36,quantile,0.025,176
2020-11-23,1 wk ahead inc death,2020-11-28,37,quantile,0.025,192
2020-11-23,1 wk ahead inc death,2020-11-28,38,quantile,0.025,86
2020-11-23,1 wk ahead inc death,2020-11-28,69,quantile,0.025,0
2020-11-23,1 wk ahead inc death,2020-11-28,39,quantile,0.025,261
2020-11-23,1 wk ahead inc death,2020-11-28,40,quantile,0.025,95
2020-11-23,1 wk ahead inc death,2020-11-28,41,quantile,0.025,44
2020-11-23,1 wk ahead inc death,2020-11-28,42,quantile,0.025,387
2020-11-23,1 wk ahead inc death,2020-11-28,72,quantile,0.025,47
2020-11-23,1 wk ahead inc death,2020-11-28,44,quantile,0.025,22
2020-11-23,1 wk ahead inc death,2020-11-28,45,quantile,0.025,103
2020-11-23,1 wk ahead inc death,2020-11-28,46,quantile,0.025,114
2020-11-23,1 wk ahead inc death,2020-11-28,47,quantile,0.025,265
2020-11-23,1 wk ahead inc death,2020-11-28,48,quantile,0.025,824
2020-11-23,1 wk ahead inc death,2020-11-28,49,quantile,0.025,63
2020-11-23,1 wk ahead inc death,2020-11-28,50,quantile,0.025,0
2020-11-23,1 wk ahead inc death,2020-11-28,78,quantile,0.025,0
2020-11-23,1 wk ahead inc death,2020-11-28,51,quantile,0.025,76
2020-11-23,1 wk ahead inc death,2020-11-28,53,quantile,0.025,68
2020-11-23,1 wk ahead inc death,2020-11-28,54,quantile,0.025,67
2020-11-23,1 wk ahead inc death,2020-11-28,55,quantile,0.025,275
2020-11-23,1 wk ahead inc death,2020-11-28,56,quantile,0.025,20
2020-11-23,2 wk ahead inc death,2020-12-05,01,quantile,0.025,118
2020-11-23,2 wk ahead inc death,2020-12-05,02,quantile,0.025,6
2020-11-23,2 wk ahead inc death,2020-12-05,60,quantile,0.025,0
2020-11-23,2 wk ahead inc death,2020-12-05,04,quantile,0.025,153
2020-11-23,2 wk ahead inc death,2020-12-05,05,quantile,0.025,124
2020-11-23,2 wk ahead inc death,2020-12-05,06,quantile,0.025,431
2020-11-23,2 wk ahead inc death,2020-12-05,08,quantile,0.025,230
2020-11-23,2 wk ahead inc death,2020-12-05,09,quantile,0.025,90
2020-11-23,2 wk ahead inc death,2020-12-05,10,quantile,0.025,12
2020-11-23,2 wk ahead inc death,2020-12-05,11,quantile,0.025,5
2020-11-23,2 wk ahead inc death,2020-12-05,12,quantile,0.025,385
2020-11-23,2 wk ahead inc death,2020-12-05,13,quantile,0.025,301
2020-11-23,2 wk ahead inc death,2020-12-05,66,quantile,0.025,2
