forecast_date,target,target_end_date,location,type,quantile,value
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.01,34
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.025,37
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.05,40
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.1,45
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.15,48
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.2,50
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.25,53
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.3,55
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.35,57
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.4,59
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.45,62
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.5,65
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.55,67
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.6,69
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.65,72
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.7,75
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.75,78
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.8,82
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.85,86
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.9,91
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.95,99
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.975,108
2020-10-05,1 wk ahead inc death,2020-10-10,01,quantile,0.99,117
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.01,1
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.025,1
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.05,1
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.1,2
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.15,2
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.2,3
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.25,3
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.3,3
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.35,4
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.4,4
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.45,4
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.5,5
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.55,6
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.6,6
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.65,7
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.7,7
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.75,8
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.8,9
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.85,9
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.9,11
2020-10-05,1 wk ahead inc death,2020-10-10,02,quantile,0.95,12
